email_idx,latency_ms,label
6204,40.1865,1
6208,41.9422,1
6222,40.0822,1
6223,39.0179,1
6224,41.3462,1
6230,41.0987,1
6238,39.7872,1
6244,39.0551,1
6248,37.738,1
6250,40.5906,1
6253,42.5104,1
6261,38.2051,1
6265,42.3087,1
6269,44.2216,1
6275,38.8177,0
6287,41.3386,1
6288,38.4442,1
6293,40.0165,1
6297,40.2461,1
6298,40.9759,1
6299,40.6968,1
6300,39.1355,1
6302,39.7797,1
6306,37.8253,1
6308,41.4504,1
6315,41.3007,1
6321,42.8777,1
6322,41.1199,1
6328,41.6332,1
6329,39.8558,1
6330,38.0355,1
6331,37.5163,1
6334,38.474,1
6335,40.0425,1
6342,40.6988,1
6350,44.2931,1
6355,38.3434,1
6356,42.4026,1
6361,41.4008,1
6364,44.809,1
6366,43.0409,1
6369,39.6192,1
6377,39.9989,1
6378,41.9269,1
6380,40.2225,1
6382,45.6372,1
6383,41.8183,1
6385,42.933,1
6386,44.2956,1
6387,41.8104,1
6391,42.3268,1
6394,41.9606,1
6397,41.0292,1
6405,40.8465,1
6409,39.1545,1
6411,39.1098,1
6421,38.7805,1
6429,40.2692,1
6443,40.254,1
6445,41.7078,1
6446,40.9526,1
6447,38.3468,1
6448,40.7815,1
6450,40.0688,1
6451,38.2262,1
6452,37.3978,1
6454,40.3652,1
6455,42.8862,1
6457,44.7047,1
6464,42.2628,1
6470,38.8872,1
6471,39.5502,1
6472,50.4166,1
6475,45.9217,1
6486,41.7939,1
6492,43.081,1
6493,40.7638,1
6496,39.5177,1
6500,40.2744,1
6505,41.2109,1
6506,40.1131,1
6521,41.0337,1
6523,41.7675,1
6525,42.8097,1
6533,40.1266,1
6536,43.5689,1
6537,40.059,1
6538,40.7994,1
6539,39.9916,1
6541,41.008,1
6545,42.5442,1
6547,39.6972,1
6548,39.7872,1
6549,41.5713,1
6551,41.5798,1
6558,40.6565,1
6560,47.5655,1
6562,40.9401,1
6569,39.9447,1
6570,69.9653,1
6574,73.6747,1
6587,42.414,1
6589,41.0568,1
6598,42.8534,1
6599,46.6346,1
6606,46.5082,1
6609,45.2428,1
6610,40.615,1
